date,revenue,order_count,items_sold,unique_customers,revenue_lag_1,orders_lag_1,revenue_lag_7,orders_lag_7,revenue_lag_14,orders_lag_14,revenue_lag_30,orders_lag_30,revenue_rolling_mean_7,revenue_rolling_std_7,revenue_rolling_min_7,revenue_rolling_max_7,revenue_rolling_mean_14,revenue_rolling_std_14,revenue_rolling_min_14,revenue_rolling_max_14,revenue_rolling_mean_30,revenue_rolling_std_30,revenue_rolling_min_30,revenue_rolling_max_30,day_of_week,day_of_month,week_of_year,month,quarter,year,is_weekend,is_month_start,is_month_end,is_holiday_season,revenue_growth_1d,revenue_growth_7d,revenue_growth_30d,cumulative_revenue,cumulative_orders
2017-03-18,17943.07,73,77.0,73,13611.279999999999,65.0,12503.97,71.0,15533.69,80.0,7803.719999999999,55.0,14833.728571428572,3836.0733166978102,7853.18,19306.06,14331.880714285713,3154.331642249973,7853.18,19306.06,11737.392666666668,4183.108610775527,4477.65,19306.06,5,18,11,3,1,2017,1,0,0,0,0.31825001028558675,0.4349898472245215,1.2992970019426635,754572.03,4449
2017-03-19,7728.08,56,59.0,56,17943.07,73.0,7853.18,64.0,8789.14,74.0,8093.57,46.0,15610.742857142857,3836.3767989980406,7853.18,19306.06,14503.979285714287,3287.847051735695,7853.18,19306.06,12075.371000000001,4263.167438854912,4477.65,19306.06,6,19,11,3,1,2017,1,0,0,0,-0.569300013877224,-0.015929852620212515,-0.045158069924643884,762300.11,4505
2017-03-20,20014.93,119,127.0,117,7728.08,56.0,19306.06,111.0,13515.12,105.0,9308.3,54.0,15592.871428571429,3878.5967863065634,7728.08,19306.06,14428.189285714285,3438.494777952571,7728.08,19306.06,12063.188,4275.4433075658535,4477.65,19306.06,0,20,12,3,1,2017,0,0,0,0,1.5898968437179741,0.036717486633730534,1.1502239936400849,782315.04,4624
2017-03-21,14937.51,97,105.0,95,20014.93,119.0,16542.98,99.0,13855.369999999999,82.0,4477.65,40.0,15694.138571428572,3999.085845271092,7728.08,20014.93,14892.46142857143,3732.0081000548057,7728.08,20014.93,12420.075666666666,4479.54268583969,4477.65,20014.93,1,21,12,3,1,2017,0,0,0,0,-0.25368162666569405,-0.09704841570261213,2.3360155438678776,797252.55,4721
2017-03-22,16390.14,105,122.0,104,14937.51,97.0,17364.91,108.0,16769.66,79.0,9157.3,63.0,15464.785714285714,3988.31337534576,7728.08,20014.93,14969.757142857143,3720.0633154628836,7728.08,20014.93,12768.737666666666,4240.73502086419,5126.18,20014.93,2,22,12,3,1,2017,0,0,0,0,0.09724713155003739,-0.056134468880057575,0.7898441680407982,813642.6900000001,4826
2017-03-23,22913.37,114,134.0,112,16390.14,105.0,16653.72,103.0,13828.33,93.0,9333.46,41.0,15325.532857142856,3927.4658968420244,7728.08,20014.93,14942.648571428572,3707.2991708081345,7728.08,20014.93,13009.832333333334,4233.9328977186215,5126.18,20014.93,3,23,12,3,1,2017,0,0,0,0,0.39799721051803094,0.3758709765746029,1.454970611113135,836556.06,4940
2017-03-24,13386.91,79,85.0,77,22913.37,114.0,13611.279999999999,65.0,14518.92,88.0,9393.369999999999,63.0,16219.768571428573,4877.901171888813,7728.08,22913.37,15591.58,4252.3115801589365,7728.08,22913.37,13462.496000000001,4542.051255489501,5126.18,22913.37,4,24,12,3,1,2017,0,0,0,0,-0.4157598816760695,-0.016484121992935252,0.42514454343861696,849942.9700000001,5019
2017-03-25,11251.74,76,85.0,73,13386.91,79.0,17943.07,73.0,12503.97,71.0,8571.86,59.0,16187.715714285716,4898.591675423514,7728.08,22913.37,15510.722142857145,4284.914840750002,7728.08,22913.37,13595.614,4476.732850390195,5126.18,22913.37,5,25,12,3,1,2017,1,0,0,0,-0.15949685177535367,-0.3729200187035998,0.31263693060782605,861194.7100000001,5095
2017-03-26,7642.02,64,69.0,64,11251.74,76.0,7728.08,56.0,7853.18,64.0,7983.01,64.0,15231.81142857143,5145.605228002592,7728.08,22913.37,15421.277142857143,4364.8314993865815,7728.08,22913.37,13684.943333333335,4399.095606821245,5126.18,22913.37,6,26,12,3,1,2017,1,0,0,0,-0.32081438070911694,-0.011136013084750651,-0.04271446484471397,868836.7300000001,5159
2017-03-27,20549.29,111,120.0,110,7642.02,64.0,20014.93,119.0,19306.06,111.0,5126.18,43.0,15219.517142857143,5166.581873049512,7642.02,22913.37,15406.194285714286,4393.267267337271,7642.02,22913.37,13673.577,4414.7488914000805,5126.18,22913.37,0,27,13,3,1,2017,0,0,0,0,1.6889866815318464,0.02669806989082657,3.00869458349102,889386.0200000001,5270
2017-03-28,14838.58,103,116.0,102,20549.29,111.0,14937.51,97.0,16542.98,99.0,6583.5,46.0,15295.854285714287,5252.477387356867,7642.02,22913.37,15494.996428571427,4489.667146460781,7642.02,22913.37,14187.680666666669,4281.067309033503,6583.5,22913.37,1,28,13,3,1,2017,0,0,0,0,-0.2779030321728878,-0.006622924436536004,1.2539044581149845,904224.6000000001,5373
2017-03-29,10209.11,74,85.0,73,14838.58,103.0,16390.14,105.0,17364.91,108.0,6836.77,43.0,15281.721428571429,5253.735230130491,7642.02,22913.37,15373.253571428573,4482.166016165714,7642.02,22913.37,14462.85,4033.596595238199,6836.77,22913.37,2,29,13,3,1,2017,0,0,0,0,-0.3119887482494955,-0.3771188043543252,0.49326509448175093,914433.7100000001,5447
2017-03-30,11435.0,74,83.0,74,10209.11,74.0,22913.37,114.0,16653.72,103.0,12582.52,55.0,14398.717142857144,5547.60191742857,7642.02,22913.37,14862.125,4642.708992185401,7642.02,22913.37,14575.261333333334,3856.8580292939414,7642.02,22913.37,3,30,13,3,1,2017,0,0,0,0,0.12007804793953625,-0.5009463906880568,-0.09119953713564533,925868.7100000001,5521
2017-03-31,13753.28,70,73.0,70,11435.0,74.0,13386.91,79.0,13611.279999999999,65.0,18923.170000000002,99.0,12758.95,4125.485309859521,7642.02,20549.29,14489.359285714285,4696.9852970790025,7642.02,22913.37,14537.010666666667,3882.9050256165306,7642.02,22913.37,4,31,13,3,1,2017,0,0,1,0,0.202735461303017,0.027367779420344185,-0.2732042252962903,939621.9900000001,5591
2017-04-01,20574.68,68,69.0,65,13753.28,70.0,11251.74,76.0,17943.07,73.0,13146.36,72.0,12811.288571428571,4137.087489125773,7642.02,20549.29,14499.502142857144,4695.096219623808,7642.02,22913.37,14364.681,3795.262502124188,7642.02,22913.37,5,1,13,4,2,2017,1,1,0,0,0.49598350357151166,0.8285776244385314,0.5650476633836286,960196.6700000002,5659
2017-04-02,10608.62,65,78.0,64,20574.68,68.0,7642.02,64.0,7728.08,56.0,14154.71,74.0,14143.137142857142,4968.471726163941,7642.02,20574.68,14687.474285714286,4892.113179457965,7642.02,22913.37,14612.291666666666,3952.1140418524637,7642.02,22913.37,6,2,13,4,2,2017,1,0,0,0,-0.4843846903086706,0.38819579116516323,-0.25052367727773994,970805.2900000002,5724
2017-04-03,10776.9,72,87.0,72,10608.62,65.0,20549.29,111.0,20014.93,119.0,15533.69,80.0,14566.937142857145,4417.490049227481,10209.11,20574.68,14893.227142857144,4630.477893704219,7642.02,22913.37,14494.088666666667,4018.7397404854087,7642.02,22913.37,0,3,14,4,2,2017,0,0,0,0,0.01586257213473563,-0.4755585229465349,-0.30622408455428174,981582.1900000002,5796
2017-04-04,14152.99,96,109.0,96,10776.9,72.0,14838.58,103.0,14937.51,97.0,8789.14,74.0,13170.881428571429,3697.259006013462,10209.11,20574.68,14233.367857142857,4500.886587244058,7642.02,22913.37,14335.529,4069.822878317707,7642.02,22913.37,1,4,14,4,2,2017,0,0,0,0,0.31327097773942425,-0.04620320812368839,0.6102815520062259,995735.1800000002,5892
2017-04-05,20774.55,96,102.0,93,14152.99,96.0,10209.11,74.0,16390.14,105.0,13515.12,105.0,13072.94,3654.552321014623,10209.11,20574.68,14177.330714285714,4496.326903572705,7642.02,22913.37,14514.324,3933.2891805272034,7642.02,22913.37,2,5,14,4,2,2017,0,0,0,0,0.46785590889274986,1.0349031404304583,0.5371339655141796,1016509.7300000002,5988
2017-04-06,26863.58,96,110.0,95,20774.55,96.0,11435.0,74.0,22913.37,114.0,13855.369999999999,82.0,14582.28857142857,4383.698182944124,10608.62,20774.55,14490.502857142856,4804.438055696205,7642.02,22913.37,14756.304999999998,4089.884604891592,7642.02,22913.37,3,6,14,4,2,2017,0,0,0,0,0.2931004522360292,1.3492418014866638,0.9388569197358139,1043373.3100000002,6084
2017-04-07,15043.72,85,96.0,83,26863.58,96.0,13753.28,70.0,13386.91,79.0,16769.66,79.0,16786.37142857143,6085.771433823946,10608.62,26863.58,14772.660714285714,5414.424393665017,7642.02,26863.58,15189.912,4643.2060100325825,7642.02,26863.58,4,7,14,4,2,2017,0,0,0,0,-0.4399957116661295,0.09382779962307164,-0.10292039313856094,1058417.0300000003,6169
2017-04-08,10290.74,68,71.0,67,15043.72,85.0,20574.68,68.0,11251.74,76.0,13828.33,93.0,16970.719999999998,5997.485352009341,10608.62,26863.58,14891.004285714285,5399.89305430382,7642.02,26863.58,15132.380666666666,4633.6400088780465,7642.02,26863.58,5,8,14,4,2,2017,1,0,0,0,-0.31594446054566294,-0.49983474834116504,-0.2558219249902194,1068707.7700000003,6237
2017-04-09,9689.41,73,78.0,70,10290.74,68.0,10608.62,65.0,7642.02,64.0,14518.92,88.0,15501.585714285713,6222.862411543037,10290.74,26863.58,14822.361428571428,5455.534988532789,7642.02,26863.58,15014.461000000001,4712.316060599986,7642.02,26863.58,6,9,14,4,2,2017,1,0,0,0,-0.058434087344544694,-0.0866474621581319,-0.33263562303532224,1078397.1800000002,6310
2017-04-10,13492.1,87,95.0,87,9689.41,73.0,10776.9,72.0,20549.29,111.0,12503.97,71.0,15370.27,6351.688304338198,9689.41,26863.58,14968.603571428572,5272.626544279432,9689.41,26863.58,14853.477333333334,4811.28304644257,7642.02,26863.58,0,10,15,4,2,2017,0,0,0,0,0.3924583643379731,0.2519462925331033,0.07902530156422327,1091889.2800000003,6397
2017-04-11,9878.09,78,84.0,78,13492.1,87.0,14152.99,96.0,14838.58,103.0,7853.18,64.0,15758.155714285715,6102.444226064547,9689.41,26863.58,14464.518571428573,5029.80544769776,9689.41,26863.58,14886.414999999999,4798.007879980695,7642.02,26863.58,1,11,15,4,2,2017,0,0,0,0,-0.26786119284618404,-0.30204924895728746,0.25784586626054673,1101767.3700000003,6475
2017-04-12,9407.94,63,66.0,63,9878.09,78.0,20774.55,96.0,10209.11,74.0,19306.06,111.0,15147.455714285714,6491.364617671841,9689.41,26863.58,14110.197857142857,5174.077826943101,9689.41,26863.58,14953.912,4709.073260699731,7642.02,26863.58,2,12,15,4,2,2017,0,0,0,0,-0.04759523349149475,-0.5471410933088803,-0.5126949776391454,1111175.3100000003,6538
2017-04-13,11216.11,60,64.0,59,9407.94,63.0,26863.58,96.0,11435.0,74.0,16542.98,99.0,13523.654285714289,6266.945302877784,9407.94,26863.58,14052.971428571429,5224.726360582628,9407.94,26863.58,14623.974666666667,4740.277207657016,7642.02,26863.58,3,13,15,4,2,2017,0,0,0,0,0.19219616621704638,-0.5824789547781792,-0.3220018400554192,1122391.4200000004,6598
2017-04-14,10515.9,54,60.0,54,11216.11,60.0,15043.72,85.0,13753.28,70.0,17364.91,108.0,11288.301428571427,2161.833572529196,9407.94,15043.72,14037.33642857143,5233.483455872029,9407.94,26863.58,14446.412333333334,4765.615786124947,7642.02,26863.58,4,14,15,4,2,2017,0,0,0,0,-0.062428952640443125,-0.3009774178195287,-0.39441667132164815,1132907.3200000003,6652
2017-04-15,9391.56,52,55.0,52,10515.9,54.0,10290.74,68.0,20574.68,68.0,16653.72,103.0,10641.47,1390.7938628232232,9407.94,13492.1,13806.095000000001,5317.841871165331,9407.94,26863.58,14218.112,4784.995903554903,7642.02,26863.58,5,15,15,4,2,2017,1,0,0,0,-0.10691809545545317,-0.08737758411931507,-0.436068337884869,1142298.8800000004,6704
2017-04-16,6532.21,49,52.0,48,9391.56,52.0,9689.41,73.0,10608.62,65.0,13611.279999999999,65.0,10513.015714285715,1467.969423147266,9391.56,13492.1,13007.300714285715,5056.40577865111,9391.56,26863.58,13976.04,4840.899176939808,7642.02,26863.58,6,16,15,4,2,2017,1,0,0,0,-0.30445953600892717,-0.32584027304036056,-0.5200884854326705,1148831.0900000003,6753
2017-04-17,10765.57,65,68.0,65,6532.21,49.0,13492.1,87.0,10776.9,72.0,17943.07,73.0,10061.987142857144,2108.4791406897766,6532.21,13492.1,12716.128571428571,5315.871053402046,6532.21,26863.58,13740.071000000002,5028.203060599588,6532.21,26863.58,0,17,16,4,2,2017,0,0,0,0,0.6480746944755296,-0.2020834414212762,-0.40001515905583607,1159596.6600000004,6818
2017-04-18,23433.86,71,84.0,71,10765.57,65.0,9878.09,78.0,14152.99,96.0,7728.08,56.0,9672.482857142857,1546.0414625931742,6532.21,11216.11,12715.319285714286,5316.189843316014,6532.21,26863.58,13500.821,4991.949357577965,6532.21,26863.58,1,18,16,4,2,2017,0,0,0,0,1.1767412222483342,1.3723067921025218,2.032300390265111,1183030.5200000005,6889
2017-04-19,13941.25,97,112.0,96,23433.86,71.0,9407.94,63.0,20774.55,96.0,20014.93,119.0,11609.021428571428,5437.882865060109,6532.21,23433.86,13378.238571428572,6038.79839105921,6532.21,26863.58,14024.347000000002,5185.475518421219,6532.21,26863.58,2,19,16,4,2,2017,0,0,0,0,-0.4050809384369455,0.4818600033588649,-0.30345746899939197,1196971.7700000005,6986
2017-04-20,16056.0,98,115.0,93,13941.25,97.0,11216.11,60.0,26863.58,96.0,14937.51,97.0,12256.637142857142,5401.884056900009,6532.21,23433.86,12890.145714285713,5659.222509128471,6532.21,26863.58,13821.891000000001,5060.583657512068,6532.21,26863.58,3,20,16,4,2,2017,0,0,0,0,0.15169012821662342,0.4315123514302195,0.07487794150430682,1213027.7700000005,7084
2017-04-21,10162.6,68,77.0,68,16056.0,98.0,10515.9,54.0,15043.72,85.0,16390.14,105.0,12948.050000000001,5554.100698240896,6532.21,23433.86,12118.175714285713,4139.593369015316,6532.21,23433.86,13859.174,5073.190651792871,6532.21,26863.58,4,21,16,4,2,2017,0,0,0,0,-0.3670528151469855,-0.033596743978166366,-0.37995648603367627,1223190.3700000006,7152
2017-04-22,15005.06,84,94.0,83,10162.6,68.0,9391.56,52.0,10290.74,68.0,22913.37,114.0,12897.578571428572,5581.42386136796,6532.21,23433.86,11769.524285714286,4079.354114939337,6532.21,23433.86,13651.589333333333,5093.426348035433,6532.21,26863.58,5,22,16,4,2,2017,1,0,0,0,0.4764981402397024,0.5977175250970019,-0.3451395408008512,1238195.4300000006,7236
2017-04-23,11839.91,88,91.0,87,15005.06,84.0,6532.21,49.0,9689.41,73.0,13386.91,79.0,13699.507142857141,5393.845870284992,6532.21,23433.86,12106.261428571428,4141.990339878152,6532.21,23433.86,13387.979,4793.362351734944,6532.21,26863.58,6,23,16,4,2,2017,1,0,0,0,-0.2109388432968612,0.8125427688332125,-0.11556064842446834,1250035.3400000005,7324
2017-04-24,17711.57,115,135.0,115,11839.91,88.0,10765.57,65.0,13492.1,87.0,11251.74,76.0,14457.75,4520.782882444143,10162.6,23433.86,12259.868571428571,4084.9492208346696,6532.21,23433.86,13336.412333333334,4801.688278054363,6532.21,26863.58,0,24,17,4,2,2017,0,0,0,0,0.49592099939948864,0.6452050379125305,0.57411831414519,1267746.9100000006,7439
2017-04-25,17176.35,111,123.0,111,17711.57,115.0,23433.86,71.0,9878.09,78.0,7642.02,64.0,15450.035714285714,4333.735918922824,10162.6,23433.86,12561.259285714286,4331.099317493393,6532.21,23433.86,13551.739999999998,4849.583220693046,6532.21,26863.58,1,25,17,4,2,2017,0,0,0,0,-0.030218664974364318,-0.2670285646496139,1.24761908500632,1284923.2600000007,7550
2017-04-26,18696.09,125,143.0,125,17176.35,111.0,13941.25,97.0,9407.94,63.0,20549.29,111.0,14556.105714285715,2778.8647851047385,10162.6,17711.57,13082.563571428573,4421.577577350915,6532.21,23433.86,13869.551000000001,4760.535167106482,6532.21,26863.58,2,26,17,4,2,2017,0,0,0,0,0.08847863486712848,0.34106267372007526,-0.09018316447916208,1303619.3500000008,7675
2017-04-27,12455.1,80,101.0,80,18696.09,125.0,16056.0,98.0,11216.11,60.0,14838.58,103.0,15235.36857142857,3158.6962789597605,10162.6,18696.09,13746.002857142857,4523.453620289949,6532.21,23433.86,13807.777666666665,4682.249107771323,6532.21,26863.58,3,27,17,4,2,2017,0,0,0,0,-0.33381257792404717,-0.22427130044843047,-0.16062722982926936,1316074.450000001,7755
2017-04-28,18063.29,98,108.0,98,12455.1,80.0,10162.6,68.0,10515.9,54.0,10209.11,74.0,14720.954285714284,3293.131136233195,10162.6,18696.09,13834.50214285714,4482.080965027768,6532.21,23433.86,13728.328333333335,4684.376313809537,6532.21,26863.58,4,28,17,4,2,2017,0,0,0,0,0.4502725791041422,0.7774280203884834,0.7693305293017707,1334137.740000001,7853
2017-04-29,13835.28,74,86.0,74,18063.29,98.0,15005.06,84.0,9391.56,52.0,11435.0,74.0,15849.624285714284,2785.1875620016167,11839.91,18696.09,14373.601428571428,4506.050471754368,6532.21,23433.86,13990.134333333332,4700.362368850736,6532.21,26863.58,5,29,17,4,2,2017,1,0,0,0,-0.23406644083109995,-0.07795903515214198,0.20990642763445577,1347973.020000001,7927
2017-04-30,9437.0,68,71.0,68,13835.28,74.0,11839.91,88.0,6532.21,49.0,13753.28,70.0,15682.51285714286,2877.858839338213,11839.91,18696.09,14691.009999999998,4278.901363752503,6532.21,23433.86,14070.143666666667,4675.73342636099,6532.21,26863.58,6,30,17,4,2,2017,1,0,1,0,-0.3179032155474989,-0.20295002242415694,-0.3138364084785593,1357410.020000001,7995
2017-05-01,14869.67,117,131.0,114,9437.0,68.0,17711.57,115.0,10765.57,65.0,20574.68,68.0,15339.240000000002,3490.6639613116513,9437.0,18696.09,14898.494999999999,3907.1223203110785,9437.0,23433.86,13926.267666666668,4751.61176904737,6532.21,26863.58,0,1,18,5,2,2017,0,1,0,0,0.5756776517961217,-0.16045443741012233,-0.2772830488736642,1372279.6900000009,8112
2017-05-02,20673.08,128,136.0,128,14869.67,117.0,17176.35,111.0,23433.86,71.0,10608.62,65.0,14933.254285714287,3330.3449495853324,9437.0,18696.09,15191.645,3722.793695045835,9437.0,23433.86,13736.100666666667,4587.6909317801055,6532.21,26863.58,1,2,18,5,2,2017,0,0,0,0,0.3902850567631966,0.2035781758056865,0.948705863722143,1392952.770000001,8240
2017-05-03,12192.34,103,111.0,103,20673.08,128.0,18696.09,125.0,13941.25,97.0,10776.9,72.0,15432.787142857143,3930.9577759697568,9437.0,20673.08,14994.44642857143,3301.947063445128,9437.0,20673.08,14071.582666666667,4717.2626350078135,6532.21,26863.58,2,3,18,5,2,2017,0,0,0,0,-0.41023108312839696,-0.34786685344368795,0.13134018131373582,1405145.110000001,8343
2017-05-04,15901.72,109,122.0,107,12192.34,103.0,12455.1,80.0,16056.0,98.0,14152.99,96.0,14503.680000000002,3797.4387374167477,9437.0,20673.08,14869.524285714288,3377.0857653210433,9437.0,20673.08,14118.764,4690.174149554461,6532.21,26863.58,3,4,18,5,2,2017,0,0,0,0,0.30423856290096896,0.2767235911393726,0.12355905006645229,1421046.830000001,8452
2017-05-05,16584.58,111,123.0,109,15901.72,109.0,18063.29,98.0,10162.6,68.0,20774.55,96.0,14996.054285714286,3709.987748209132,9437.0,20673.08,14858.504285714285,3373.1657199904416,9437.0,20673.08,14177.055,4701.467483668405,6532.21,26863.58,4,5,18,5,2,2017,0,0,0,0,0.04294252445647406,-0.08186271714621196,-0.20168764185024457,1437631.410000001,8563
2017-05-06,19227.55,109,127.0,106,16584.58,111.0,13835.28,74.0,15005.06,84.0,26863.58,96.0,14784.81,3544.6477147806895,9437.0,20673.08,15317.217142857144,3112.001411227743,9437.0,20673.08,14037.389333333334,4558.788934374117,6532.21,26863.58,5,6,18,5,2,2017,1,0,0,0,0.1593630951160654,0.389747804164426,-0.2842521361635345,1456858.9600000011,8672
2017-05-07,20467.98,111,120.0,109,19227.55,109.0,9437.0,68.0,11839.91,88.0,15043.72,85.0,15555.134285714286,3874.482750036258,9437.0,20673.08,15618.823571428571,3279.5276046842796,9437.0,20673.08,13782.855000000001,3996.4514812593798,6532.21,23433.86,6,7,18,5,2,2017,1,0,0,0,0.06451315950290071,1.1689074917876443,0.3605664024589663,1477326.940000001,8783
2017-05-08,19194.68,124,143.0,123,20467.98,111.0,14869.67,117.0,17711.57,115.0,10290.74,68.0,17130.98857142857,3146.1873288072898,12192.34,20673.08,16235.114285714286,3325.144853915183,9437.0,20673.08,13963.663666666667,4174.212588636845,6532.21,23433.86,0,8,19,5,2,2017,0,0,0,0,-0.06220936311252989,0.290861195978122,0.8652380683993572,1496521.620000001,8907
2017-05-09,24245.05,128,154.0,127,19194.68,124.0,20673.08,128.0,17176.35,111.0,9689.41,73.0,17748.847142857143,3051.3380774818115,12192.34,20673.08,16341.050714285713,3398.6155581590765,9437.0,20673.08,14260.461666666666,4220.344663785808,6532.21,23433.86,1,9,19,5,2,2017,0,0,0,0,0.26311300839607643,0.17278363939964425,1.5022214974905594,1520766.670000001,9035
2017-05-10,23418.4,116,124.0,114,24245.05,128.0,12192.34,103.0,18696.09,125.0,13492.1,87.0,18259.12857142857,3822.974151592909,12192.34,24245.05,16845.957857142857,4003.499266980123,9437.0,24245.05,14745.649666666666,4503.880443150815,6532.21,24245.05,2,10,19,5,2,2017,0,0,0,0,-0.03409561951821083,0.9207469607966969,0.7357120092498575,1544185.070000001,9151
2017-05-11,21204.04,126,138.0,125,23418.4,116.0,15901.72,109.0,12455.1,80.0,9878.09,78.0,19862.851428571426,3149.0595757062924,15901.72,24245.05,17183.265714285713,4354.884238128867,9437.0,24245.05,15076.526333333335,4765.62425936101,6532.21,24245.05,3,11,19,5,2,2017,0,0,0,0,-0.09455641717623753,0.3334431747005986,1.1465728698564197,1565389.110000001,9277
2017-05-12,15314.460000000001,115,123.0,112,21204.04,126.0,16584.58,111.0,18063.29,98.0,9407.94,63.0,20620.325714285715,2632.8473434405123,16584.58,24245.05,17808.190000000002,4250.69104981042,9437.0,24245.05,15454.057999999999,4788.170918161427,6532.21,24245.05,4,12,19,5,2,2017,0,0,0,0,-0.2777574462225123,-0.07658439345464285,0.6278228815234792,1580703.570000001,9392
2017-05-13,10675.67,73,81.0,72,15314.460000000001,115.0,19227.55,109.0,13835.28,74.0,11216.11,60.0,20438.88,2978.417378413106,15314.460000000001,24245.05,17611.845,4301.187327030931,9437.0,24245.05,15650.942000000001,4650.442644679953,6532.21,24245.05,5,13,19,5,2,2017,1,0,0,0,-0.30290261622022585,-0.44477221486876906,-0.048184263528086024,1591379.240000001,9465
2017-05-14,17551.83,112,129.0,112,10675.67,73.0,20467.98,111.0,9437.0,68.0,10515.9,54.0,19217.182857142856,4771.983554270038,10675.67,24245.05,17386.158571428572,4587.925296350199,9437.0,24245.05,15632.927333333333,4669.223326508733,6532.21,24245.05,6,14,19,5,2,2017,1,0,0,0,0.6440963424309669,-0.14247375657001804,0.6690754001084076,1608931.070000001,9577
2017-05-15,21907.01,157,171.0,154,17551.83,112.0,19194.68,124.0,14869.67,117.0,9391.56,52.0,18800.59,4771.879811967878,10675.67,24245.05,17965.789285714287,3978.523896573589,10675.67,24245.05,15867.458333333334,4579.172575186313,6532.21,24245.05,0,15,20,5,2,2017,0,0,0,0,0.24813253090988208,0.1413063411320219,1.3326273803287205,1630838.080000001,9734
2017-05-16,24535.57,153,172.0,150,21907.01,157.0,24245.05,128.0,20673.08,128.0,6532.21,49.0,19188.065714285716,4917.123107457768,10675.67,24245.05,18468.45642857143,4001.752574128959,10675.67,24245.05,16284.640000000001,4538.773689564473,6532.21,24245.05,1,16,20,5,2,2017,0,0,0,0,0.11998716392606767,0.01198265212899119,2.756090205305708,1655373.650000001,9887
2017-05-17,21396.329999999998,141,157.0,140,24535.57,153.0,23418.4,116.0,12192.34,103.0,10765.57,65.0,19229.568571428572,4967.8844010484845,10675.67,24535.57,18744.34857142857,4288.322058381081,10675.67,24535.57,16884.752,4392.695559719796,9437.0,24535.57,2,17,20,5,2,2017,0,0,0,0,-0.12794648748735005,-0.08634535237249352,0.9874776718743177,1676769.9800000011,10028
2017-05-18,20861.79,125,140.0,123,21396.329999999998,141.0,21204.04,126.0,15901.72,109.0,23433.86,71.0,18940.70142857143,4737.152613488493,10675.67,24535.57,19401.77642857143,3893.9737341348828,10675.67,24535.57,17239.110666666667,4310.053603526114,9437.0,24535.57,3,18,20,5,2,2017,0,0,0,0,-0.02498278910448648,-0.016140792037743767,-0.10975869959110451,1697631.7700000012,10153
2017-05-19,21525.09,144,168.0,139,20861.79,125.0,15314.460000000001,115.0,16584.58,111.0,13941.25,97.0,18891.808571428573,4711.59625341004,10675.67,24535.57,19756.067142857144,3774.849427767183,10675.67,24535.57,17153.375,4206.926423321376,9437.0,24535.57,4,19,20,5,2,2017,0,0,0,0,0.03179497061373926,0.4055402541127797,0.543985654084103,1719156.8600000013,10297
2017-05-20,12364.17,72,80.0,71,21525.09,144.0,10675.67,73.0,19227.55,109.0,16056.0,98.0,19779.04142857143,4505.946234549132,10675.67,24535.57,20108.960714285717,3685.4285168160477,10675.67,24535.57,17406.169666666665,4235.016829045644,9437.0,24535.57,5,20,20,5,2,2017,1,0,0,0,-0.425592645605663,0.15816337522609825,-0.22993460388639764,1731521.0300000012,10369
2017-05-21,20368.53,148,164.0,144,12364.17,72.0,17551.83,112.0,20467.98,111.0,10162.6,68.0,20020.255714285715,3948.057864869989,12364.17,24535.57,19618.719285714287,4228.212649554565,10675.67,24535.57,17283.108666666667,4328.215929922233,9437.0,24535.57,6,21,20,5,2,2017,1,0,0,0,0.6473835283727092,0.16047899278878597,1.0042636726821876,1751889.5600000012,10517
2017-05-22,28906.6,148,167.0,145,20368.53,148.0,21907.01,157.0,19194.68,124.0,15005.06,84.0,20422.641428571427,3795.1226386834296,12364.17,24535.57,19611.615714285716,4226.75939356657,10675.67,24535.57,17623.306333333334,4146.524462831305,9437.0,24535.57,0,22,21,5,2,2017,0,0,0,0,0.41917948914330094,0.31951370816921165,0.926456808569909,1780796.1600000013,10665
2017-05-23,20622.47,125,146.0,125,28906.6,148.0,24535.57,153.0,24245.05,128.0,11839.91,88.0,21422.58285714286,4986.52781699086,12364.17,28906.6,20305.324285714287,4896.91496256055,10675.67,28906.6,18086.691,4596.220449276468,9437.0,28906.6,1,23,21,5,2,2017,0,0,0,0,-0.28658264894522356,-0.1594868185251045,0.741775908769577,1801418.6300000013,10790
2017-05-24,26991.95,142,159.0,139,20622.47,125.0,21396.329999999998,141.0,23418.4,116.0,17711.57,115.0,20863.56857142857,4795.045548078502,12364.17,28906.6,20046.56857142857,4766.702370708793,10675.67,28906.6,18379.443000000003,4462.366854584081,9437.0,28906.6,2,24,21,5,2,2017,0,0,0,0,0.30886115969619543,0.261522419966415,0.5239727477575393,1828410.5800000012,10932
